PMID,OWN,STAT,DCOM,LR,IS,VI,DP,TI,PG,AB,FAU,AU,AD,LA,PT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,PST,SO,RF,GR,IP,AID,CIN,PMC,TT,SI,CON,EIN,DEP,CN,IR,FIR,OID,OAB,OABL,OTO,OT,GN,LID,RIN
9199660,NLM,MEDLINE,19970703,20061115,0266-9536 (Print) 0266-9536 (Linking),12,1997 Jun,"Synthesis, DNA binding and cytotoxicity of 1-[[omega-(9-acridinyl)amino]alkyl]carbonyl -3-(chloromethyl)-6-hydroxyindolines, a new class of DNA-targeted alkylating agents.",277-93,"We report the first synthesis of examples of the seco-CI DNA alkylating moiety 3-(chloromethyl)-6-hydroxyindoline linked to a 9-aminoacridine DNA-intercalating unit (compounds 1a-1c). The sequence-specificity of DNA alkylation by these compounds was studied by the gel electrophoresis cleavage assay. In contrast to the known trimethoxyindole-linked compound (1d), which alkylates exclusively at N3 of adenines in the minor groove, the acridine-linked analogues (1a-1c) alkylate predominantly at the N7 of guanines in the major groove (the first CI analogues reported to do so), although DNase I footprinting experiments show that the initial non-covalent binding of 1a-1c is not base sequence selective. DNA unwinding experiments show that the acridine moiety of 1a-1c remains intercalated after alkylation.","['Fan, J Y', 'Tercel, M', 'Denny, W A']","['Fan JY', 'Tercel M', 'Denny WA']","['Cancer Society Research Laboratory, Faculty of Medicine and Health Sciences, University of Auckland, New Zealand.']",['eng'],"['Journal Article', ""Research Support, Non-U.S. Gov't""]",United States,Anticancer Drug Des,Anti-cancer drug design,8603523,"['0 (Antineoplastic Agents, Alkylating)', '0 (DNA Adducts)', '0 (DNA, Neoplasm)', '0 (Intercalating Agents)']",IM,"['Animals', 'Antineoplastic Agents, Alkylating/*chemical synthesis/metabolism/pharmacology', 'Base Sequence', 'DNA Adducts', 'DNA Footprinting', 'DNA, Neoplasm/drug effects/*metabolism', 'Intercalating Agents/chemical synthesis/pharmacology', 'Leukemia P388/drug therapy', 'Molecular Sequence Data', 'Tumor Cells, Cultured/drug effects']",1997/06/01 00:00,1997/06/01 00:01,['1997/06/01 00:00'],"['1997/06/01 00:00 [pubmed]', '1997/06/01 00:01 [medline]', '1997/06/01 00:00 [entrez]']",ppublish,Anticancer Drug Des. 1997 Jun;12(4):277-93.,,,4,,,,,,,,,,,,,,,,,,,
9199659,NLM,MEDLINE,19970703,20131121,0266-9536 (Print) 0266-9536 (Linking),12,1997 Jun,Effects of Dex-Verapamil on Doxorubicin cytotoxicity in P388 murine leukemia cells.,261-76,"Resistance-modifying agents (RMAs) such as Verapamil have been proved to be effective in reversing multi-drug resistance (MDR) in many in vitro assays. In this study we have investigated the efficacy of Dex-Verapamil, the R-isomer of Verapamil, as a chemosensitizer in a murine leukemia cell line (P388) and in its resistant counterpart (P388/Dx) expressing a typical MDR phenotype. We have examined in vivo the effect of the co-administration of Dex-Verapamil and Doxorubicin in mice transplanted with P388 or P388/Dx cells. Mice treated with the combination of Doxorubicin plus RMA had a significant increase in survival rate as compared to controls; however, the effect was modest. On the contrary, in vitro Dex-Verapamil can enhance Doxorubicin cytotoxicity in P388/Dx cells with a much greater effect depending on the treatment scheme used, by increasing the intracellular content of drug. Taken together our data indicate that Dex-Verapamil can indeed increase the sensitivity to Doxorubicin in resistant cells, but the limited efficacy shown in vivo demonstrates that this phenomenon is strongly dependent on the treatment scheme used and on the maintenance of constantly elevated serum levels.","['Noviello, E', 'Allievi, E', 'Russo, P', 'Parodi, S']","['Noviello E', 'Allievi E', 'Russo P', 'Parodi S']","['Transgenic Unit, Advanced Biotechnology Centre, Genoa, Italy.']",['eng'],"['Journal Article', ""Research Support, Non-U.S. Gov't""]",United States,Anticancer Drug Des,Anti-cancer drug design,8603523,"['80168379AG (Doxorubicin)', 'CJ0O37KU29 (Verapamil)']",IM,"['Analysis of Variance', 'Animals', 'Antineoplastic Combined Chemotherapy Protocols/*pharmacology/therapeutic use', 'Doxorubicin/*administration & dosage/pharmacokinetics', '*Drug Resistance, Multiple', 'Drug Resistance, Neoplasm', 'Female', 'Leukemia P388/*drug therapy', 'Mice', 'Mice, Inbred Strains', 'Survival Analysis', 'Verapamil/*administration & dosage']",1997/06/01 00:00,1997/06/01 00:01,['1997/06/01 00:00'],"['1997/06/01 00:00 [pubmed]', '1997/06/01 00:01 [medline]', '1997/06/01 00:00 [entrez]']",ppublish,Anticancer Drug Des. 1997 Jun;12(4):261-76.,,,4,,,,,,,,,,,,,,,,,,,
9199634,NLM,MEDLINE,19970703,20151119,0003-9985 (Print) 0003-9985 (Linking),121,1997 Jun,Demonstration of composite nodal B-cell lymphoma and subsequent Hodgkin's disease by flow cytometry and immunohistochemistry. Case report and review of the literature.,637-40,"Hodgkin's disease has rarely been reported to occur subsequent to a previous non-Hodgkin's lymphoma, usually of B-cell type and with a 5 to 7-year median interval between diagnoses. Even rarer is the finding of residual non-Hodgkin's lymphoma at the time of Hodgkin's disease diagnosis. Six such cases have been reported, with five of the six representing ""discordant"" lymphomas and the other one a ""composite"" lymphoma. Only four of the six cases (all discordant lymphomas) were supported by immunohistochemical studies; flow cytometric immunophenotyping has not been performed in any of the reported cases. We report a nodal composite lymphoma (B-cell non-Hodgkin's lymphoma and Hodgkin's disease, mixed cellularity), supported by flow cytometric immunophenotyping and immunohistochemical studies, occurring in a patient 5 years after a diagnosis of B-cell non-Hodgkin's lymphoma. This report emphasizes the application and usefulness of flow cytometric immunophenotyping and immunohistochemical studies in such cases.","['Dunphy, C H', 'Craver, J L', 'Emerson, W A']","['Dunphy CH', 'Craver JL', 'Emerson WA']","['Department of Pathology, St Louis (Missouri) University Health Sciences Center 63104, USA.']",['eng'],"['Case Reports', 'Journal Article', 'Review']",United States,Arch Pathol Lab Med,Archives of pathology & laboratory medicine,7607091,"['0 (Antigens, CD)', '0 (Biomarkers, Tumor)']",IM,"['Aged', 'Aged, 80 and over', 'Antigens, CD/analysis', 'Biomarkers, Tumor/analysis', 'Biopsy', 'Cell Transformation, Neoplastic/*pathology', 'Female', 'Flow Cytometry', 'Hodgkin Disease/*pathology', 'Humans', 'Immunohistochemistry', 'Leukemia, Lymphocytic, Chronic, B-Cell/*pathology', 'Lymph Nodes/pathology', 'Neck']",1997/06/01 00:00,1997/06/01 00:01,['1997/06/01 00:00'],"['1997/06/01 00:00 [pubmed]', '1997/06/01 00:01 [medline]', '1997/06/01 00:00 [entrez]']",ppublish,Arch Pathol Lab Med. 1997 Jun;121(6):637-40.,14,,6,,,,,,,,,,,,,,,,,,,
9199500,NLM,MEDLINE,19970708,20190621,0014-5793 (Print) 0014-5793 (Linking),409,1997 Jun 2,The Wilms tumor suppressor gene WT1 induces G1 arrest and apoptosis in myeloblastic leukemia M1 cells.,41-5,"WT1 was isolated as a tumor suppressor gene of Wilms tumor. However, high expression of WT1 correlates with poor prognosis in acute leukemia. In addition suppression of WT1 expression by WT1 anti-sense oligonucleotide inhibits proliferation of leukemia cells, suggesting that WT1 is important for their proliferation. To further elucidate the biological significance of WT1 in leukemic cell growth, we overexpressed exogenous WT1 in murine M1 myeloblastic leukemia cells using the isopropyl-beta-D-thiogalactoside (IPTG)-controlled expression system. We found that induction of one splicing variant of WT1 [WT1-17AA(+)-KTS(-)] in M1 cells induces cell cycle arrest and apoptotic cell death. These results suggest that the role of WT1 is different depending on the type of leukemia cell in which it is expressed.","['Murata, Y', 'Kudoh, T', 'Sugiyama, H', 'Toyoshima, K', 'Akiyama, T']","['Murata Y', 'Kudoh T', 'Sugiyama H', 'Toyoshima K', 'Akiyama T']","['Department of Oncogene Research, Institute for Microbial Diseases, Osaka University, Suita, Japan.']",['eng'],['Journal Article'],England,FEBS Lett,FEBS letters,0155157,,IM,"['Animals', 'Apoptosis/*genetics', 'Cell Cycle/genetics', 'Cell Division/genetics', 'G1 Phase/*genetics', 'Gene Expression Regulation, Neoplastic', 'Genes, Tumor Suppressor/*physiology', 'Humans', 'Leukemia, Myeloid, Acute/*genetics/pathology', 'Mice', 'Transfection', 'Tumor Cells, Cultured', 'Wilms Tumor/*genetics']",1997/06/02 00:00,1997/06/02 00:01,['1997/06/02 00:00'],"['1997/06/02 00:00 [pubmed]', '1997/06/02 00:01 [medline]', '1997/06/02 00:00 [entrez]']",ppublish,FEBS Lett. 1997 Jun 2;409(1):41-5. doi: 10.1016/s0014-5793(97)00477-8.,,,1,"['S0014-5793(97)00477-8 [pii]', '10.1016/s0014-5793(97)00477-8 [doi]']",,,,,,,,,,,,,,,,,,
9199472,NLM,MEDLINE,19970721,20210526,0019-9567 (Print) 0019-9567 (Linking),65,1997 Jul,Tyrosine phosphorylation is required for ehrlichial internalization and replication in P388D1 cells.,2959-64,"Replication of Ehrlichia risticii was inhibited in P388D1 cells when a protein tyrosine kinase inhibitor (genistein or herbimycin A) was added after internalization of the organism at 3 h postinfection. Upon addition of genistein at day 1, 2, 3, or 4 postinfection, further proliferation of E. risticii was prevented. The inhibition was reversible, since regrowth of E. risticii occurred upon the removal of genistein. Genistein prevented spreading of E. risticii from P388D1 cells to THP-1 cells. Genistein did not prevent binding of [35S]methionine-labeled E. risticii to P388D1 cells but did prevent internalization of [35S]methionine-labeled E. risticii. 14CO2 production from L-[14C]glutamine in Percoll density gradient-purified E. risticii was not inhibited by genistein or herbimycin A, which suggests that these reagents did not directly inhibit ehrlichial energy metabolism. Double indirect immunofluorescence labeling with antiphosphotyrosine antibody and anti-E. risticii antibody revealed colocalization of tyrosine phosphoproteins with ehrlichial inclusions. There was, however, no colocalization of phosphotyrosine with phagosomes containing 0.5-microm-diameter fluorescent beads. Western immunoblot analysis revealed that 52- and 54-kDa proteins were tyrosine phosphorylated only in infected cells and that phosphorylation of these two proteins was reduced when infected cells were treated with genistein for 6 h. These results suggest that protein tyrosine phosphorylation is specific and essential for ehrlichial internalization, replication, and spreading in macrophages but not for binding.","['Zhang, Y', 'Rikihisa, Y']","['Zhang Y', 'Rikihisa Y']","['Department of Veterinary Biosciences, College of Veterinary Medicine, The Ohio State University, Columbus 43210, USA.']",['eng'],"['Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",United States,Infect Immun,Infection and immunity,0246127,"['0 (Benzoquinones)', '0 (Isoflavones)', '0 (Lactams, Macrocyclic)', '0 (Quinones)', '0RH81L854J (Glutamine)', '1W306TDA6S (Rifabutin)', '21820-51-9 (Phosphotyrosine)', '42HK56048U (Tyrosine)', '70563-58-5 (herbimycin)', 'AE28F7PNPL (Methionine)', 'DH2M523P0H (Genistein)', 'EC 2.7.10.1 (Protein-Tyrosine Kinases)']",IM,"['Animals', 'Benzoquinones', 'Ehrlichia/drug effects/growth & development/*physiology', 'Genistein', 'Glutamine/metabolism', 'Isoflavones/pharmacology', 'Lactams, Macrocyclic', 'Leukemia P388/*immunology', 'Macrophages/microbiology', 'Methionine/metabolism', 'Mice', 'Phosphorylation', 'Phosphotyrosine/analysis', 'Protein-Tyrosine Kinases/antagonists & inhibitors', 'Quinones/pharmacology', 'Rifabutin/analogs & derivatives', 'Tyrosine/*metabolism']",1997/07/01 00:00,1997/07/01 00:01,['1997/07/01 00:00'],"['1997/07/01 00:00 [pubmed]', '1997/07/01 00:01 [medline]', '1997/07/01 00:00 [entrez]']",ppublish,Infect Immun. 1997 Jul;65(7):2959-64. doi: 10.1128/iai.65.7.2959-2964.1997.,,['R01AI30010/AI/NIAID NIH HHS/United States'],7,['10.1128/iai.65.7.2959-2964.1997 [doi]'],,PMC175414,,,,,,,,,,,,,,,,
9199361,NLM,MEDLINE,19970717,20081121,0950-1991 (Print) 0950-1991 (Linking),124,1997 Jun,Muller-cell-derived leukaemia inhibitory factor arrests rod photoreceptor differentiation at a postmitotic pre-rod stage of development.,2345-54,"In the present study, we examine rod photoreceptor development in dissociated-cell cultures of neonatal mouse retina. We show that, although very few rhodopsin+ rods develop in the presence of 10% foetal calf serum (FCS), large numbers develop in the absence of serum, but only if the cell density in the cultures is high. The rods all develop from nondividing rhodopsin- cells, and new rods continue to develop from rhodopsin- cells for at least 6-8 days, indicating that there can be a long delay between when a precursor cell withdraws from the cell cycle and when it becomes a rhodopsin+ rod. We show that FCS arrests rod development in these cultures at a postmitotic, rhodopsin-, pre-rod stage. We present evidence that FCS acts indirectly by stimulating the proliferation of Muller cells, which arrest rod differentiation by releasing leukaemia inhibitory factor (LIF). These findings identify an inhibitory cell-cell interaction, which may help to explain the long delay that can occur both in vitro and in vivo between cell-cycle withdrawal and rhodopsin expression during rod development.","['Neophytou, C', 'Vernallis, A B', 'Smith, A', 'Raff, M C']","['Neophytou C', 'Vernallis AB', 'Smith A', 'Raff MC']","['Biology Department, University College London, UK. ucbtcne@ucl.ac.uk']",['eng'],"['Journal Article', ""Research Support, Non-U.S. Gov't""]",England,Development,"Development (Cambridge, England)",8701744,"['0 (Antibodies)', '0 (Ciliary Neurotrophic Factor)', '0 (Culture Media, Conditioned)', '0 (Culture Media, Serum-Free)', '0 (Growth Inhibitors)', '0 (Interleukin-6)', '0 (Leukemia Inhibitory Factor)', '0 (Lif protein, mouse)', '0 (Lymphokines)', '0 (Nerve Tissue Proteins)', '9009-81-8 (Rhodopsin)']",IM,"['Animals', 'Animals, Newborn', 'Antibodies/pharmacology', 'Cell Differentiation', 'Cells, Cultured', 'Ciliary Neurotrophic Factor', 'Culture Media, Conditioned/pharmacology', 'Culture Media, Serum-Free', '*Embryonic Induction', 'Female', 'Gestational Age', 'Growth Inhibitors/immunology/*pharmacology', '*Interleukin-6', 'Leukemia Inhibitory Factor', 'Lymphokines/immunology/*pharmacology', 'Male', 'Mice', 'Mice, Inbred BALB C', 'Mice, Inbred C57BL', '*Mitosis', 'Nerve Tissue Proteins/pharmacology', 'Neuroglia/cytology', 'Pregnancy', 'Rats', 'Rats, Sprague-Dawley', 'Retinal Rod Photoreceptor Cells/*cytology/drug effects/*embryology', 'Rhodopsin/physiology']",1997/06/01 00:00,1997/06/01 00:01,['1997/06/01 00:00'],"['1997/06/01 00:00 [pubmed]', '1997/06/01 00:01 [medline]', '1997/06/01 00:00 [entrez]']",ppublish,Development. 1997 Jun;124(12):2345-54.,,,12,,,,,,,,,,,,,,,,,,,
9199349,NLM,MEDLINE,19970724,20210526,0270-7306 (Print) 0270-7306 (Linking),17,1997 Jul,A novel transcript encoding an N-terminally truncated AML1/PEBP2 alphaB protein interferes with transactivation and blocks granulocytic differentiation of 32Dcl3 myeloid cells.,4133-45,"The gene AML1/PEBP2 alphaB encodes the alpha subunit of transcription factor PEBP2/CBF and is essential for the establishment of fetal liver hematopoiesis. Rearrangements of AML1 are frequently associated with several types of human leukemia. Three types of AML1 cDNA isoforms have been described to date; they have been designated AML1a, AML1b, and AML1c. All of these isoforms encode the conserved-Runt domain, which harbors the DNA binding and heterodimerization activities. We have identified a new isoform of the AML1 transcript, termed AML1 deltaN, in which exon 1 is directly connected to exon 4 by alternative splicing. The AML1 deltaN transcript was detected in various hematopoietic cell lines of lymphoid to myeloid cell origin, as revealed by RNase protection and reverse transcriptase PCR analyses. The protein product of AML1 deltaN lacks the N-terminal region of AML1, including half of the Runt domain, and neither binds to DNA nor heterodimerizes with the beta subunit. However, AML1 deltaN was found to interfere with the transactivation activity of PEBP2, and the molecular region responsible for this activity was identified. Stable expression of AML1 deltaN in 32Dcl3 myeloid cells blocked granulocytic differentiation in response to granulocyte colony-stimulating factor. These results suggest that AML1 deltaN acts as a modulator of AML1 function and serves as a useful tool to dissect the functional domains in the C-terminal region of AML1.","['Zhang, Y W', 'Bae, S C', 'Huang, G', 'Fu, Y X', 'Lu, J', 'Ahn, M Y', 'Kanno, Y', 'Kanno, T', 'Ito, Y']","['Zhang YW', 'Bae SC', 'Huang G', 'Fu YX', 'Lu J', 'Ahn MY', 'Kanno Y', 'Kanno T', 'Ito Y']","['Institute for Virus Research, Kyoto University, Sakyo-ku, Japan.']",['eng'],"['Journal Article', ""Research Support, Non-U.S. Gov't""]",United States,Mol Cell Biol,Molecular and cellular biology,8109087,"['0 (Core Binding Factor Alpha 2 Subunit)', '0 (DNA-Binding Proteins)', '0 (Drosophila Proteins)', '0 (Nuclear Proteins)', '0 (Proto-Oncogene Proteins)', '0 (Proto-Oncogene Proteins c-ets)', '0 (RNA, Messenger)', '0 (RUNX1 protein, human)', '0 (Transcription Factors)', '0 (run protein, Drosophila)', '143011-72-7 (Granulocyte Colony-Stimulating Factor)']",IM,"['Amino Acid Sequence', 'Base Sequence', 'Cell Differentiation', 'Core Binding Factor Alpha 2 Subunit', 'DNA-Binding Proteins/genetics', 'Dimerization', 'Drosophila Proteins', 'Granulocyte Colony-Stimulating Factor/pharmacology', 'Granulocytes/*cytology', '*Hematopoiesis', 'Humans', 'Molecular Sequence Data', 'Nuclear Proteins', 'Protein Binding', 'Proto-Oncogene Proteins/metabolism', 'Proto-Oncogene Proteins c-ets', 'RNA, Messenger/genetics', 'Sequence Deletion', 'Structure-Activity Relationship', 'Transcription Factors/*genetics/metabolism', '*Transcriptional Activation', 'Tumor Cells, Cultured']",1997/07/01 00:00,1997/07/01 00:01,['1997/07/01 00:00'],"['1997/07/01 00:00 [pubmed]', '1997/07/01 00:01 [medline]', '1997/07/01 00:00 [entrez]']",ppublish,Mol Cell Biol. 1997 Jul;17(7):4133-45. doi: 10.1128/MCB.17.7.4133.,,,7,['10.1128/MCB.17.7.4133 [doi]'],,PMC232267,,['GENBANK/D89788'],,,,,,,,,,,,,,
9199342,NLM,MEDLINE,19970724,20210526,0270-7306 (Print) 0270-7306 (Linking),17,1997 Jul,DNA cleavage within the MLL breakpoint cluster region is a specific event which occurs as part of higher-order chromatin fragmentation during the initial stages of apoptosis.,4070-9,"A distinct population of therapy-related acute myeloid leukemia (t-AML) is strongly associated with prior administration of topoisomerase II (topo II) inhibitors. These t-AMLs display distinct cytogenetic alterations, most often disrupting the MLL gene on chromosome 11q23 within a breakpoint cluster region (bcr) of 8.3 kb. We recently identified a unique site within the MLL bcr that is highly susceptible to DNA double-strand cleavage by classic topo II inhibitors (e.g., etoposide and doxorubicin). Here, we report that site-specific cleavage within the MLL bcr can be induced by either catalytic topo II inhibitors, genotoxic chemotherapeutic agents which do not target topo II, or nongenotoxic stimuli of apoptotic cell death, suggesting that this site-specific cleavage is part of a generalized cellular response to an apoptotic stimulus. We also show that site-specific cleavage within the MLL bcr can be linked to the higher-order chromatin fragmentation that occurs during the initial stages of apoptosis, possibly through cleavage of DNA loops at their anchorage sites to the nuclear matrix. In addition, we show that site-specific cleavage is conserved between species, as specific DNA cleavage can also be demonstrated within the murine MLL locus. Lastly, site-specific cleavage during apoptosis can also be identified at the AML1 locus, a locus which is also frequently involved in chromosomal rearrangements present in t-AML patients. In conclusion, these results suggest the potential involvement of higher-order chromatin fragmentation which occurs as a part of a generalized apoptotic response in a mechanism leading to chromosomal translocation of the MLL and AML1 genes and subsequent t-AML.","['Stanulla, M', 'Wang, J', 'Chervinsky, D S', 'Thandla, S', 'Aplan, P D']","['Stanulla M', 'Wang J', 'Chervinsky DS', 'Thandla S', 'Aplan PD']","['Department of Molecular Medicine, Roswell Park Cancer Institute, Buffalo, New York 14263, USA.']",['eng'],"['Journal Article', ""Research Support, Non-U.S. Gov't"", ""Research Support, U.S. Gov't, P.H.S.""]",United States,Mol Cell Biol,Molecular and cellular biology,8109087,"['0 (Antineoplastic Agents)', '0 (Core Binding Factor Alpha 2 Subunit)', '0 (DNA-Binding Proteins)', '0 (Enzyme Inhibitors)', '0 (KMT2A protein, human)', '0 (Proto-Oncogene Proteins)', '0 (RUNX1 protein, human)', '0 (Runx1 protein, mouse)', '0 (Topoisomerase II Inhibitors)', '0 (Transcription Factors)', '149025-06-9 (Myeloid-Lymphoid Leukemia Protein)', '6PLQ3CP4P3 (Etoposide)', 'EC 2.1.1.43 (Histone-Lysine N-Methyltransferase)', 'EC 2.1.1.43 (Kmt2a protein, mouse)']",IM,"['Animals', 'Antineoplastic Agents/*pharmacology', '*Apoptosis', 'Core Binding Factor Alpha 2 Subunit', '*DNA Fragmentation/drug effects', 'DNA-Binding Proteins/*genetics', 'Enzyme Inhibitors/adverse effects', 'Etoposide/pharmacology', 'Histone-Lysine N-Methyltransferase', 'Humans', 'Mice', 'Myeloid-Lymphoid Leukemia Protein', '*Proto-Oncogene Proteins', '*Proto-Oncogenes', 'Restriction Mapping', 'Species Specificity', 'Topoisomerase II Inhibitors', 'Transcription Factors/genetics', 'Translocation, Genetic', 'Tumor Cells, Cultured']",1997/07/01 00:00,1997/07/01 00:01,['1997/07/01 00:00'],"['1997/07/01 00:00 [pubmed]', '1997/07/01 00:01 [medline]', '1997/07/01 00:00 [entrez]']",ppublish,Mol Cell Biol. 1997 Jul;17(7):4070-9. doi: 10.1128/MCB.17.7.4070.,,['CA16056/CA/NCI NIH HHS/United States'],7,['10.1128/MCB.17.7.4070 [doi]'],,PMC232260,,,,,,,,,,,,,,,,
9199339,NLM,MEDLINE,19970724,20210526,0270-7306 (Print) 0270-7306 (Linking),17,1997 Jul,Precise switching of DNA replication timing in the GC content transition area in the human major histocompatibility complex.,4043-50,"The human genome is composed of long-range G+C% (GC%) mosaic structures thought to be related to chromosome bands. We previously reported a boundary of megabase-sized GC% mosaic domains at the junction area between major histocompatibility complex (MHC) classes II and III, proposing it as a possible chromosome band boundary. DNA replication timing during the S phase is known to be correlated cytogenetically with chromosome band zones, and thus the band boundaries have been predicted to contain a switch point for DNA replication timing. In this study, to identify to the nucleotide sequence level the replication switch point during the S phase, we determined the precise DNA replication timing for MHC classes II and III, focusing on the junction area. To do this, we used PCR-based quantitation of nascent DNA obtained from synchronized human myeloid leukemia HL60 cells. The replication timing changed precisely in the boundary region with a 2-h difference between the two sides, supporting the prediction that this region may be a chromosome band boundary. We supposed that replication fork movement terminates (pauses) or significantly slows in the switch region, which contains dense Alu clusters; polypurine/polypyrimidine tracts; di-, tri-, or tetranucleotide repeats; and medium-reiteration-frequency sequences. Because the nascent DNA in the switch region was recovered at low efficiency, we investigated whether this region is associated with the nuclear scaffold and found three scaffold-associated regions in and around the switch region.","['Tenzen, T', 'Yamagata, T', 'Fukagawa, T', 'Sugaya, K', 'Ando, A', 'Inoko, H', 'Gojobori, T', 'Fujiyama, A', 'Okumura, K', 'Ikemura, T']","['Tenzen T', 'Yamagata T', 'Fukagawa T', 'Sugaya K', 'Ando A', 'Inoko H', 'Gojobori T', 'Fujiyama A', 'Okumura K', 'Ikemura T']","['Department of Evolutionary Genetics, National Institute of Genetics, and The Graduate University for Advanced Studies, Shizuoka-ken, Japan. ttenzen@ddbj.nig.ac.jp']",['eng'],"['Journal Article', ""Research Support, Non-U.S. Gov't"", ""Research Support, U.S. Gov't, P.H.S.""]",United States,Mol Cell Biol,Molecular and cellular biology,8109087,['0 (DNA Primers)'],IM,"['Base Sequence', 'Biological Evolution', 'DNA Primers', '*DNA Replication', 'Gene Expression Regulation', 'Humans', '*Major Histocompatibility Complex', 'Molecular Sequence Data', 'Replicon', 'Time Factors']",1997/07/01 00:00,1997/07/01 00:01,['1997/07/01 00:00'],"['1997/07/01 00:00 [pubmed]', '1997/07/01 00:01 [medline]', '1997/07/01 00:00 [entrez]']",ppublish,Mol Cell Biol. 1997 Jul;17(7):4043-50. doi: 10.1128/MCB.17.7.4043.,,['R012664/PHS HHS/United States'],7,['10.1128/MCB.17.7.4043 [doi]'],,PMC232257,,['GENBANK/AB000565'],,,,,,,,,,,,,,
9199305,NLM,MEDLINE,19970724,20210526,0270-7306 (Print) 0270-7306 (Linking),17,1997 Jul,The immediate-early gene product Egr-1 regulates the human interleukin-2 receptor beta-chain promoter through noncanonical Egr and Sp1 binding sites.,3714-22,"The interleukin-2 IL-2 receptor beta-chain (IL-2Rbeta) is an essential component of the receptors for IL-2 and IL-15. Although IL-2Rbeta is constitutively expressed by lymphocytes, its expression can be further induced by a number of stimuli, including phorbol 12-myristate 13-acetate (PMA). We have now characterized factors that bind to an enhancer region located between nucleotides -170 and -139 of the human IL-2Rbeta promoter. Both Sp1 and Sp3 bound to the 5' portion of this region, whereas a PMA-inducible factor (PIF) mainly bound to its 3' portion and bound to the Sp binding motifs as well. In Jurkat T cells, induction of PIF DNA binding activity was rapidly induced, required de novo protein synthesis, and was sustained at a high level for at least 23 h. Interestingly, PIF was constitutively activated in human T-cell leukemia virus type 1-transformed MT-2 cells. In this paper, we demonstrate that PIF is Egr-1 based on its recognition by anti-Egr-1 antisera in gel mobility shift assays, even though the IL-2Rbeta DNA binding motif differed substantially from the canonical Egr-1 binding site. In addition, Egr-1 bound to the Sp binding site. In Jurkat cells, both sites were required for maximal IL-2Rbeta promoter activity, and in HeLaS3 cells, transfection of Egr-1 could drive activity of a reporter construct containing both sites. Moreover, Sp1 and Egr-1 could form a complex with kinetics that correlated with the production of Egr-1 in Jurkat cells upon PMA stimulation. Thus, Sp1 and Egr-1 physically and functionally cooperate to mediate maximal IL-2Rbeta promoter activity.","['Lin, J X', 'Leonard, W J']","['Lin JX', 'Leonard WJ']","['Laboratory of Molecular Immunology, National Heart, Lung, and Blood Institute, National Institutes of Health, Bethesda, Maryland 20892-1674, USA.']",['eng'],"['Journal Article', ""Research Support, Non-U.S. Gov't""]",United States,Mol Cell Biol,Molecular and cellular biology,8109087,"['0 (DNA-Binding Proteins)', '0 (EGR1 protein, human)', '0 (Early Growth Response Protein 1)', '0 (IL15RA protein, human)', '0 (Immediate-Early Proteins)', '0 (Receptors, Interleukin-15)', '0 (Receptors, Interleukin-2)', '0 (SP3 protein, human)', '0 (Sp1 Transcription Factor)', '0 (Transcription Factors)', '148710-94-5 (Sp3 Transcription Factor)', 'NI40JAQ945 (Tetradecanoylphorbol Acetate)']",IM,"['Binding Sites', 'DNA-Binding Proteins/metabolism/*physiology', 'Early Growth Response Protein 1', '*Enhancer Elements, Genetic', 'Gene Expression Regulation', 'HeLa Cells', 'Humans', '*Immediate-Early Proteins', '*Promoter Regions, Genetic', 'Receptors, Interleukin-15', 'Receptors, Interleukin-2/*genetics', 'Sp1 Transcription Factor/metabolism', 'Sp3 Transcription Factor', 'T-Lymphocytes', 'Tetradecanoylphorbol Acetate/pharmacology', 'Transcription Factors/metabolism/*physiology']",1997/07/01 00:00,1997/07/01 00:01,['1997/07/01 00:00'],"['1997/07/01 00:00 [pubmed]', '1997/07/01 00:01 [medline]', '1997/07/01 00:00 [entrez]']",ppublish,Mol Cell Biol. 1997 Jul;17(7):3714-22. doi: 10.1128/MCB.17.7.3714.,,,7,['10.1128/MCB.17.7.3714 [doi]'],,PMC232223,,,,,,,,,,,,,,,,
